episodes:steps:mean_steps(10):rwd:mean_rwd:rwd_sum:rwd_sum-?*step:iter
    364:    47:     31.3:-10.00000:  0.34482:     16.2: -30.79368:     14004
    365:    14:     31.4:-10.00000:  0.06344:      0.9: -13.11190:     14018
    366:    30:     29.9:-10.00000:  0.45930:     13.8: -16.22088:     14048
    367:    24:     29.4:-10.00000:  0.32644:      7.8: -16.16536:     14072
    368:    31:     29.7:-10.00000:  0.40518:     12.6: -18.43957:     14103
    369:    21:     29.5:-10.00000:  0.21604:      4.5: -16.46317:     14124
    370:    16:     26.0:-10.00000:  0.17557:      2.8: -13.19093:     14140
    371:    30:     26.2:-10.00000:  0.41625:     12.5: -17.51258:     14170
    372:    14:     25.0:-10.00000:  0.07699:      1.1: -12.92208:     14184
    373:    45:     27.2:-10.00000:  0.43232:     19.5: -25.54563:     14229
    374:    57:     28.2:-10.00000:  0.50646:     28.9: -28.13166:     14286
    375:    43:     31.1:-10.00000:  0.35312:     15.2: -27.81574:     14329
    376:    22:     30.3:-10.00000:  0.32447:      7.1: -14.86166:     14351
    377:    24:     30.3:-10.00000:  0.35765:      8.6: -15.41631:     14375
    378:    42:     31.4:-10.00000:  0.45959:     19.3: -22.69704:     14417
    379:    57:     35.0:-10.00000:  0.55399:     31.6: -25.42274:     14474
    380:    48:     38.2:-10.00000:  0.29160:     14.0: -34.00328:     14522
    381:    37:     38.9:-10.00000:  0.40087:     14.8: -22.16782:     14559
    382:    23:     39.8:-10.00000:  0.26214:      6.0: -16.97082:     14582
    383:    42:     39.5:-10.00000:  0.41677:     17.5: -24.49579:     14624
    384:    42:     38.0:-10.00000:  0.51460:     21.6: -20.38671:     14666
    385:    45:     38.2:-10.00000:  0.48075:     21.6: -23.36604:     14711
    386:    26:     38.6:-10.00000:  0.38010:      9.9: -16.11733:     14737
    387:    29:     39.1:-10.00000:  0.38387:     11.1: -17.86776:     14766
    388:    20:     36.9:-10.00000:  0.20709:      4.1: -15.85811:     14786
    389:    28:     34.0:-10.00000:  0.36571:     10.2: -17.76002:     14814
    390:    45:     33.7:-10.00000:  0.47283:     21.3: -23.72253:     14859
    391:    14:     31.4:-10.00000:  0.08193:      1.1: -12.85294:     14873
    392:    25:     31.6:-10.00000:  0.28845:      7.2: -17.78871:     14898
    393:    33:     30.7:-10.00000:  0.35111:     11.6: -21.41325:     14931
    394:    41:     30.6:-10.00000:  0.37640:     15.4: -25.56772:     14972
    395:    35:     29.6:-10.00000:  0.36462:     12.8: -22.23816:     15007
    396:    91:     36.1:-10.00000:  0.65650:     59.7: -31.25856:     15098
    397:    18:     35.0:-10.00000:  0.20133:      3.6: -14.37611:     15116
    398:    21:     35.1:-10.00000:  0.27833:      5.8: -15.15498:     15137
    399:    27:     35.0:-10.00000:  0.34328:      9.3: -17.73150:     15164
    400:    15:     32.0:-10.00000:  0.09048:      1.4: -13.64284:     15179
    401:    46:     35.2:-10.00000:  0.49970:     23.0: -23.01380:     15225
    402:    44:     37.1:-10.00000:  0.44443:     19.6: -24.44489:     15269
    403:    28:     36.6:-10.00000:  0.41972:     11.8: -16.24788:     15297
    404:    71:     39.6:-10.00000:  0.37801:     26.8: -44.16146:     15368
    405:    19:     38.0:-10.00000:  0.21989:      4.2: -14.82202:     15387
    406:    16:     30.5:-10.00000:  0.17674:      2.8: -13.17216:     15403
    407:    41:     32.8:-10.00000:  0.22567:      9.3: -31.74751:     15444
    408:    19:     32.6:-10.00000:  0.29921:      5.7: -13.31503:     15463
    409:    42:     34.1:-10.00000:  0.46548:     19.6: -22.44989:     15505
    410:    27:     35.3:-10.00000:  0.35989:      9.7: -17.28290:     15532
    411:   142:     44.9:-10.00000:  0.59783:     84.9: -57.10769:     15674
    412:    36:     44.1:-10.00000:  0.39375:     14.2: -21.82506:     15710
    413:    27:     44.0:-10.00000:  0.33860:      9.1: -17.85784:     15737
    414:    17:     38.6:-10.00000:  0.19052:      3.2: -13.76121:     15754
    415:    43:     41.0:-10.00000:  0.47862:     20.6: -22.41942:     15797
    416:    22:     41.6:-10.00000:  0.34477:      7.6: -14.41510:     15819
    417:    29:     40.4:-10.00000:  0.40010:     11.6: -17.39715:     15848
    418:    14:     39.9:-10.00000:  0.09182:      1.3: -12.71446:     15862
    419:    19:     37.6:-10.00000:  0.26960:      5.1: -13.87758:     15881
    420:    44:     39.3:-10.00000:  0.48252:     21.2: -22.76917:     15925
    421:    50:     30.1:-10.00000:  0.56626:     28.3: -21.68714:     15975
    422:    14:     27.9:-10.00000:  0.07725:      1.1: -12.91852:     15989
    423:    77:     32.9:-10.00000:  0.45667:     35.2: -41.83625:     16066
    424:    51:     36.3:-10.00000:  0.55480:     28.3: -22.70527:     16117
    425:    49:     36.9:-10.00000:  0.46058:     22.6: -26.43151:     16166
    426:    39:     38.6:-10.00000:  0.49721:     19.4: -19.60881:     16205
    427:    70:     42.7:-10.00000:  0.49297:     34.5: -35.49207:     16275
    428:    35:     44.8:-10.00000:  0.33986:     11.9: -23.10481:     16310
    429:    22:     45.1:-10.00000:  0.37619:      8.3: -13.72388:     16332
    430:    29:     43.6:-10.00000:  0.40073:     11.6: -17.37870:     16361
    431:    37:     42.3:-10.00000:  0.39496:     14.6: -22.38635:     16398
    432:    74:     48.3:-10.00000:  0.44651:     33.0: -40.95798:     16472
    433:    26:     43.2:-10.00000:  0.30730:      8.0: -18.01018:     16498
    434:    41:     42.2:-10.00000:  0.42849:     17.6: -23.43209:     16539
    435:    25:     39.8:-10.00000:  0.38075:      9.5: -15.48134:     16564
    436:    17:     37.6:-10.00000:  0.19330:      3.3: -13.71386:     16581
    437:    16:     32.2:-10.00000:  0.13627:      2.2: -13.81974:     16597
    438:    39:     32.6:-10.00000:  0.44762:     17.5: -21.54279:     16636
    439:    30:     33.4:-10.00000:  0.39287:     11.8: -18.21393:     16666
    440:    71:     37.6:-10.00000:  0.61039:     43.3: -27.66246:     16737
    441:    14:     35.3:-10.00000:  0.08320:      1.2: -12.83524:     16751
    442:    26:     30.5:-10.00000:  0.35075:      9.1: -16.88058:     16777
    443:    25:     30.4:-10.00000:  0.34013:      8.5: -16.49670:     16802
    444:    24:     28.7:-10.00000:  0.24685:      5.9: -18.07555:     16826
    445:    53:     31.5:-10.00000:  0.59019:     31.3: -21.71999:     16879
    446:    20:     31.8:-10.00000:  0.24565:      4.9: -15.08700:     16899
    447:    34:     33.6:-10.00000:  0.46775:     15.9: -18.09649:     16933
    448:    55:     35.2:-10.00000:  0.46477:     25.6: -29.43750:     16988
    449:    22:     34.4:-10.00000:  0.25668:      5.6: -16.35295:     17010
    450:    45:     31.8:-10.00000:  0.47501:     21.4: -23.62475:     17055
    451:    26:     33.0:-10.00000:  0.27362:      7.1: -18.88599:     17081
    452:    55:     35.9:-10.00000:  0.54649:     30.1: -24.94283:     17136
    453:    46:     38.0:-10.00000:  0.48484:     22.3: -23.69714:     17182
    454:    19:     37.5:-10.00000:  0.24113:      4.6: -14.41847:     17201
    455:    27:     34.9:-10.00000:  0.39208:     10.6: -16.41380:     17228
    456:    18:     34.7:-10.00000:  0.14157:      2.5: -15.45176:     17246
    457:    50:     36.3:-10.00000:  0.56597:     28.3: -21.70168:     17296
    458:    15:     32.3:-10.00000:  0.09482:      1.4: -13.57775:     17311
    459:    39:     34.0:-10.00000:  0.48136:     18.8: -20.22694:     17350
    460:    26:     32.1:-10.00000:  0.39478:     10.3: -15.73568:     17376
    461:    37:     33.2:-10.00000:  0.41325:     15.3: -21.70966:     17413
    462:    37:     31.4:-10.00000:  0.50766:     18.8: -18.21673:     17450
    463:    39:     30.7:-10.00000:  0.32890:     12.8: -26.17284:     17489
    464:    56:     34.4:-10.00000:  0.46823:     26.2: -29.77937:     17545
    465:    15:     33.2:-10.00000:  0.12455:      1.9: -13.13182:     17560
    466:    30:     34.4:-10.00000:  0.37059:     11.1: -18.88238:     17590
    467:    16:     31.0:-10.00000:  0.12490:      2.0: -14.00158:     17606
    468:    45:     34.0:-10.00000:  0.31877:     14.3: -30.65547:     17651
    469:    13:     31.4:-10.00000:  0.04041:      0.5: -12.47470:     17664
    470:    22:     31.0:-10.00000:  0.32454:      7.1: -14.86004:     17686
    471:    15:     28.8:-10.00000:  0.15492:      2.3: -12.67622:     17701
    472:    45:     29.6:-10.00000:  0.53487:     24.1: -20.93098:     17746
    473:    67:     32.4:-10.00000:  0.41247:     27.6: -39.36476:     17813
    474:    42:     31.0:-10.00000:  0.45617:     19.2: -22.84089:     17855
    475:    17:     31.2:-10.00000:  0.21176:      3.6: -13.40014:     17872
    476:    41:     32.3:-10.00000:  0.34494:     14.1: -26.85739:     17913
    477:    55:     36.2:-10.00000:  0.50352:     27.7: -27.30613:     17968
    478:    35:     35.2:-10.00000:  0.39763:     13.9: -21.08309:     18003
    479:    32:     37.1:-10.00000:  0.39590:     12.7: -19.33127:     18035
    480:    24:     37.3:-10.00000:  0.33309:      8.0: -16.00580:     18059
    481:    86:     44.4:-10.00000:  0.58717:     50.5: -35.50304:     18145
    482:    62:     46.1:-10.00000:  0.48493:     30.1: -31.93409:     18207
    483:    30:     42.4:-10.00000:  0.34677:     10.4: -19.59702:     18237
    484:    14:     39.6:-10.00000:  0.06415:      0.9: -13.10193:     18251
    485:    35:     41.4:-10.00000:  0.46325:     16.2: -18.78621:     18286
    486:    26:     39.9:-10.00000:  0.37594:      9.8: -16.22546:     18312
    487:    48:     39.2:-10.00000:  0.47094:     22.6: -25.39483:     18360
    488:    73:     43.0:-10.00000:  0.42916:     31.3: -41.67097:     18433
    489:    27:     42.5:-10.00000:  0.41680:     11.3: -15.74638:     18460
    490:    47:     44.8:-10.00000:  0.59612:     28.0: -18.98237:     18507
    491:    40:     40.2:-10.00000:  0.42472:     17.0: -23.01122:     18547
    492:    24:     36.4:-10.00000:  0.37662:      9.0: -14.96102:     18571
    493:    30:     36.4:-10.00000:  0.37419:     11.2: -18.77425:     18601
    494:    43:     39.3:-10.00000:  0.51355:     22.1: -20.91739:     18644
    495:    32:     39.0:-10.00000:  0.42622:     13.6: -18.36088:     18676
    496:    49:     41.3:-10.00000:  0.31225:     15.3: -33.69993:     18725
    497:    49:     41.4:-10.00000:  0.34974:     17.1: -31.86274:     18774
    498:    20:     36.1:-10.00000:  0.26446:      5.3: -14.71075:     18794
    499:    27:     36.1:-10.00000:  0.39879:     10.8: -16.23258:     18821
    500:    55:     36.9:-10.00000:  0.44512:     24.5: -30.51818:     18876
    501:    14:     34.3:-10.00000:  0.06116:      0.9: -13.14377:     18890
    502:    30:     34.9:-10.00000:  0.41221:     12.4: -17.63374:     18920
    503:    23:     34.2:-10.00000:  0.34883:      8.0: -14.97685:     18943
    504:    35:     33.4:-10.00000:  0.32495:     11.4: -23.62680:     18978
    505:    41:     34.3:-10.00000:  0.56457:     23.1: -17.85250:     19019
    506:    36:     33.0:-10.00000:  0.41052:     14.8: -21.22123:     19055
    507:    52:     33.3:-10.00000:  0.54850:     28.5: -23.47823:     19107
    508:    86:     39.9:-10.00000:  0.50690:     43.6: -42.40657:     19193
    509:    43:     41.5:-10.00000:  0.47473:     20.4: -22.58680:     19236
    510:    41:     40.1:-10.00000:  0.42312:     17.3: -23.65197:     19277
    511:    50:     43.7:-10.00000:  0.55482:     27.7: -22.25883:     19327
    512:    22:     42.9:-10.00000:  0.32675:      7.2: -14.81152:     19349
    513:    34:     44.0:-10.00000:  0.31304:     10.6: -23.35678:     19383
    514:    29:     43.4:-10.00000:  0.40743:     11.8: -17.18463:     19412
    515:    31:     42.4:-10.00000:  0.38982:     12.1: -18.91565:     19443
    516:    13:     40.1:-10.00000:  0.05264:      0.7: -12.31573:     19456
    517:    24:     37.3:-10.00000:  0.35306:      8.5: -15.52660:     19480
    518:    28:     31.5:-10.00000:  0.36503:     10.2: -17.77918:     19508
    519:    24:     29.6:-10.00000:  0.38246:      9.2: -14.82095:     19532
    520:    54:     30.9:-10.00000:  0.42540:     23.0: -31.02858:     19586
    521:    53:     31.2:-10.00000:  0.47746:     25.3: -27.69487:     19639
    522:    20:     31.0:-10.00000:  0.26150:      5.2: -14.76994:     19659
    523:    43:     31.9:-10.00000:  0.33078:     14.2: -28.77661:     19702
    524:    23:     31.3:-10.00000:  0.33679:      7.7: -15.25388:     19725
    525:    32:     31.4:-10.00000:  0.41857:     13.4: -18.60585:     19757
    526:    46:     34.7:-10.00000:  0.36045:     16.6: -29.41937:     19803
    527:    44:     36.7:-10.00000:  0.49657:     21.8: -22.15112:     19847
    528:    28:     36.7:-10.00000:  0.35552:     10.0: -18.04549:     19875
    529:    50:     39.3:-10.00000:  0.56720:     28.4: -21.64019:     19925
    530:    57:     39.6:-10.00000:  0.37401:     21.3: -35.68163:     19982
    531:    30:     37.3:-10.00000:  0.40943:     12.3: -17.71719:     20012
    532:    47:     40.0:-10.00000:  0.36800:     17.3: -29.70379:     20059
    533:    48:     40.5:-10.00000:  0.43190:     20.7: -27.26902:     20107
    534:    16:     39.8:-10.00000:  0.17393:      2.8: -13.21716:     20123
    535:    16:     38.2:-10.00000:  0.19047:      3.0: -12.95246:     20139
    536:    55:     39.1:-10.00000:  0.49436:     27.2: -27.81015:     20194
    537:    19:     36.6:-10.00000:  0.22200:      4.2: -14.78193:     20213
    538:    26:     36.4:-10.00000:  0.30690:      8.0: -18.02072:     20239
    539:    28:     34.2:-10.00000:  0.27481:      7.7: -20.30523:     20267
    540:    29:     31.4:-10.00000:  0.31286:      9.1: -19.92711:     20296
    541:    48:     33.2:-10.00000:  0.45163:     21.7: -26.32193:     20344
    542:    52:     33.7:-10.00000:  0.48148:     25.0: -26.96290:     20396
    543:    25:     31.4:-10.00000:  0.36545:      9.1: -15.86380:     20421
    544:    20:     31.8:-10.00000:  0.31003:      6.2: -13.79947:     20441
    545:    21:     32.3:-10.00000:  0.31489:      6.6: -14.38737:     20462
    546:    76:     34.4:-10.00000:  0.48789:     37.1: -38.92019:     20538
    547:    26:     35.1:-10.00000:  0.37657:      9.8: -16.20920:     20564
    548:    36:     36.1:-10.00000:  0.41366:     14.9: -21.10832:     20600
    549:    31:     36.4:-10.00000:  0.43952:     13.6: -17.37501:     20631
    550:    29:     36.4:-10.00000:  0.35048:     10.2: -18.83611:     20660
    551:    18:     33.4:-10.00000:  0.18765:      3.4: -14.62224:     20678
    552:    15:     29.7:-10.00000:  0.13102:      2.0: -13.03470:     20693
    553:    19:     29.1:-10.00000:  0.28251:      5.4: -13.63235:     20712
    554:    28:     29.9:-10.00000:  0.29687:      8.3: -19.68753:     20740
    555:    28:     30.6:-10.00000:  0.35624:     10.0: -18.02533:     20768
    556:    32:     26.2:-10.00000:  0.45274:     14.5: -17.51223:     20800
    557:   102:     33.8:-10.00000:  0.53207:     54.3: -47.72886:     20902
    558:    29:     33.1:-10.00000:  0.43935:     12.7: -16.25872:     20931
    559:    85:     38.5:-10.00000:  0.61707:     52.5: -32.54918:     21016
    560:    38:     39.4:-10.00000:  0.33159:     12.6: -25.39971:     21054
    561:    21:     39.7:-10.00000:  0.27023:      5.7: -15.32518:     21075
    562:    53:     43.5:-10.00000:  0.41175:     21.8: -31.17738:     21128
    563:    96:     51.2:-10.00000:  0.52595:     50.5: -45.50838:     21224
    564:    20:     50.4:-10.00000:  0.26033:      5.2: -14.79338:     21244
    565:    19:     49.5:-10.00000:  0.26659:      5.1: -13.93484:     21263
    566:    20:     48.3:-10.00000:  0.29376:      5.9: -14.12489:     21283
    567:    32:     41.3:-10.00000:  0.40068:     12.8: -19.17831:     21315
    568:    32:     41.6:-10.00000:  0.39889:     12.8: -19.23539:     21347
    569:    52:     38.3:-10.00000:  0.27702:     14.4: -37.59471:     21399
    570:    32:     37.7:-10.00000:  0.31412:     10.1: -21.94809:     21431
    571:    35:     39.1:-10.00000:  0.44685:     15.6: -19.36042:     21466
    572:    17:     35.5:-10.00000:  0.18101:      3.1: -13.92286:     21483
    573:    70:     32.9:-10.00000:  0.59396:     41.6: -28.42307:     21553
    574:    37:     34.6:-10.00000:  0.51105:     18.9: -18.09097:     21590
    575:    30:     35.7:-10.00000:  0.30185:      9.1: -20.94454:     21620
    576:   157:     49.4:-10.00000:  0.55295:     86.8: -70.18710:     21777
    577:    19:     48.1:-10.00000:  0.24874:      4.7: -14.27391:     21796
    578:    67:     51.6:-10.00000:  0.52045:     34.9: -32.12963:     21863
    579:    41:     50.5:-10.00000:  0.38060:     15.6: -25.39535:     21904
    580:    41:     51.4:-10.00000:  0.41917:     17.2: -23.81407:     21945
    581:    17:     49.6:-10.00000:  0.19782:      3.4: -13.63711:     21962
    582:    28:     50.7:-10.00000:  0.29080:      8.1: -19.85771:     21990
    583:    20:     45.7:-10.00000:  0.24882:      5.0: -15.02354:     22010
    584:    28:     44.8:-10.00000:  0.36172:     10.1: -17.87174:     22038
    585:    41:     45.9:-10.00000:  0.36893:     15.1: -25.87395:     22079
    586:    19:     32.1:-10.00000:  0.25959:      4.9: -14.06784:     22098
    587:    36:     33.8:-10.00000:  0.45674:     16.4: -19.55723:     22134
    588:    39:     31.0:-10.00000:  0.40000:     15.6: -23.39990:     22173
    589:    38:     30.7:-10.00000:  0.44274:     16.8: -21.17599:     22211
    590:    23:     28.9:-10.00000:  0.29490:      6.8: -16.21728:     22234
    591:    14:     28.6:-10.00000:  0.09943:      1.4: -12.60798:     22248
    592:    20:     27.8:-10.00000:  0.20850:      4.2: -15.83000:     22268
    593:    21:     27.9:-10.00000:  0.24867:      5.2: -15.77788:     22289
    594:    15:     26.6:-10.00000:  0.12516:      1.9: -13.12253:     22304
    595:    18:     24.3:-10.00000:  0.21417:      3.9: -14.14489:     22322
    596:    79:     30.3:-10.00000:  0.64833:     51.2: -27.78230:     22401
    597:    43:     31.0:-10.00000:  0.48644:     20.9: -22.08328:     22444
    598:    15:     28.6:-10.00000:  0.12484:      1.9: -13.12741:     22459
    599:    63:     31.1:-10.00000:  0.59984:     37.8: -25.21019:     22522
    600:    27:     31.5:-10.00000:  0.38050:     10.3: -16.72637:     22549
    601:    16:     31.7:-10.00000:  0.17026:      2.7: -13.27583:     22565
    602:    22:     31.9:-10.00000:  0.27725:      6.1: -15.90044:     22587
    603:    60:     35.8:-10.00000:  0.50419:     30.3: -29.74847:     22647
    604:    15:     35.8:-10.00000:  0.10794:      1.6: -13.38089:     22662
    605:    39:     37.9:-10.00000:  0.39032:     15.2: -23.77742:     22701
    606:    32:     33.2:-10.00000:  0.37598:     12.0: -19.96870:     22733
    607:    41:     33.0:-10.00000:  0.30132:     12.4: -28.64586:     22774
    608:    20:     33.5:-10.00000:  0.29650:      5.9: -14.07000:     22794
    609:    17:     28.9:-10.00000:  0.22327:      3.8: -13.20435:     22811
    610:    25:     28.7:-10.00000:  0.31447:      7.9: -17.13825:     22836
    611:    16:     28.7:-10.00000:  0.15345:      2.5: -13.54478:     22852
    612:    26:     29.1:-10.00000:  0.36957:      9.6: -16.39126:     22878
    613:    39:     27.0:-10.00000:  0.45015:     17.6: -21.44397:     22917
    614:    31:     28.6:-10.00000:  0.46160:     14.3: -16.69028:     22948
    615:    27:     27.4:-10.00000:  0.39031:     10.5: -16.46156:     22975
    616:    21:     26.3:-10.00000:  0.28113:      5.9: -15.09627:     22996
    617:    19:     24.1:-10.00000:  0.28870:      5.5: -13.51479:     23015
    618:    69:     29.0:-10.00000:  0.51663:     35.6: -33.35287:     23084
    619:    26:     29.9:-10.00000:  0.36904:      9.6: -16.40498:     23110
    620:    18:     29.2:-10.00000:  0.19481:      3.5: -14.49341:     23128
    621:    18:     29.4:-10.00000:  0.22248:      4.0: -13.99530:     23146
    622:    13:     28.1:-10.00000:  0.05575:      0.7: -12.27529:     23159
    623:    17:     25.9:-10.00000:  0.24199:      4.1: -12.88618:     23176
    624:    28:     25.6:-10.00000:  0.41459:     11.6: -16.39151:     23204
    625:    26:     25.5:-10.00000:  0.34329:      8.9: -17.07443:     23230
    626:    40:     27.4:-10.00000:  0.49898:     20.0: -20.04088:     23270
    627:    47:     30.2:-10.00000:  0.36890:     17.3: -29.66158:     23317
    628:    42:     27.5:-10.00000:  0.26309:     11.0: -30.95020:     23359
    629:    21:     27.0:-10.00000:  0.32036:      6.7: -14.27252:     23380
    630:    34:     28.6:-10.00000:  0.33542:     11.4: -22.59560:     23414
    631:    15:     28.3:-10.00000:  0.12448:      1.9: -13.13274:     23429
    632:    34:     30.4:-10.00000:  0.46921:     16.0: -18.04701:     23463
    633:    39:     32.6:-10.00000:  0.45051:     17.6: -21.43011:     23502
    634:    15:     31.3:-10.00000:  0.12545:      1.9: -13.11825:     23517
    635:    35:     32.2:-10.00000:  0.49593:     17.4: -17.64239:     23552
    636:    26:     30.8:-10.00000:  0.39796:     10.3: -15.65314:     23578
    637:    39:     30.0:-10.00000:  0.46105:     18.0: -21.01906:     23617
    638:    48:     30.6:-10.00000:  0.42728:     20.5: -27.49049:     23665
    639:    22:     30.7:-10.00000:  0.27813:      6.1: -15.88123:     23687
    640:    14:     28.7:-10.00000:  0.07738:      1.1: -12.91662:     23701
    641:    17:     28.9:-10.00000:  0.14302:      2.4: -14.56863:     23718
    642:    17:     27.2:-10.00000:  0.12935:      2.2: -14.80103:     23735
    643:    19:     25.2:-10.00000:  0.19586:      3.7: -15.27875:     23754
    644:    20:     25.7:-10.00000:  0.19667:      3.9: -16.06652:     23774
    645:    22:     24.4:-10.00000:  0.27420:      6.0: -15.96769:     23796
    646:    29:     24.7:-10.00000:  0.37693:     10.9: -18.06893:     23825
    647:    24:     23.2:-10.00000:  0.32473:      7.8: -16.20656:     23849
    648:    50:     23.4:-10.00000:  0.39635:     19.8: -30.18254:     23899
    649:    34:     24.6:-10.00000:  0.39874:     13.6: -20.44291:     23933
    650:    31:     26.3:-10.00000:  0.34534:     10.7: -20.29443:     23964
    651:    45:     29.1:-10.00000:  0.43528:     19.6: -25.41244:     24009
    652:    43:     31.7:-10.00000:  0.36044:     15.5: -27.50103:     24052
    653:    47:     34.5:-10.00000:  0.53426:     25.1: -21.88989:     24099
    654:    23:     34.8:-10.00000:  0.30942:      7.1: -15.88345:     24122
    655:    21:     34.7:-10.00000:  0.21949:      4.6: -16.39078:     24143
    656:    31:     34.9:-10.00000:  0.30642:      9.5: -21.50085:     24174
    657:    40:     36.5:-10.00000:  0.39052:     15.6: -24.37908:     24214
    658:    36:     35.1:-10.00000:  0.43193:     15.5: -20.45045:     24250
    659:    14:     33.1:-10.00000:  0.08836:      1.2: -12.76294:     24264
    660:    34:     33.4:-10.00000:  0.44823:     15.2: -18.76029:     24298
    661:    71:     36.0:-10.00000:  0.55528:     39.4: -31.57481:     24369
    662:    15:     33.2:-10.00000:  0.14721:      2.2: -12.79182:     24384
    663:    42:     32.7:-10.00000:  0.48184:     20.2: -21.76261:     24426
    664:    18:     32.2:-10.00000:  0.20673:      3.7: -14.27883:     24444
    665:    28:     32.9:-10.00000:  0.32948:      9.2: -18.77446:     24472
    666:    29:     32.7:-10.00000:  0.28845:      8.4: -20.63493:     24501
    667:    29:     31.6:-10.00000:  0.38285:     11.1: -17.89736:     24530
    668:    42:     32.2:-10.00000:  0.34924:     14.7: -27.33182:     24572
    669:    16:     32.4:-10.00000:  0.17815:      2.9: -13.14956:     24588
    670:    27:     31.7:-10.00000:  0.35051:      9.5: -17.53617:     24615
    671:   105:     35.1:-10.00000:  0.53702:     56.4: -48.61295:     24720
    672:    58:     39.4:-10.00000:  0.48920:     28.4: -29.62621:     24778
    673:    18:     37.0:-10.00000:  0.25838:      4.7: -13.34921:     24796
    674:    56:     40.8:-10.00000:  0.47026:     26.3: -29.66557:     24852
    675:    26:     40.6:-10.00000:  0.32062:      8.3: -17.66378:     24878
    676:    16:     39.3:-10.00000:  0.15536:      2.5: -13.51431:     24894
    677:    34:     39.8:-10.00000:  0.34205:     11.6: -22.37043:     24928
    678:    42:     39.8:-10.00000:  0.48329:     20.3: -21.70196:     24970
    679:    65:     44.7:-10.00000:  0.57332:     37.3: -27.73405:     25035
    680:    47:     46.7:-10.00000:  0.51760:     24.3: -22.67290:     25082
    681:    58:     42.0:-10.00000:  0.50407:     29.2: -28.76398:     25140
    682:    53:     41.5:-10.00000:  0.51178:     27.1: -25.87571:     25193
    683:    26:     42.3:-10.00000:  0.31801:      8.3: -17.73180:     25219
    684:    33:     40.0:-10.00000:  0.37010:     12.2: -20.78679:     25252
    685:    24:     39.8:-10.00000:  0.36024:      8.6: -15.35419:     25276
    686:    16:     39.8:-10.00000:  0.16643:      2.7: -13.33715:     25292
    687:    16:     38.0:-10.00000:  0.16330:      2.6: -13.38714:     25308
    688:    19:     35.7:-10.00000:  0.24229:      4.6: -14.39654:     25327
    689:    38:     33.0:-10.00000:  0.45282:     17.2: -20.79285:     25365
    690:    17:     30.0:-10.00000:  0.19958:      3.4: -13.60711:     25382
    691:    50:     29.2:-10.00000:  0.48727:     24.4: -25.63674:     25432
    692:    23:     26.2:-10.00000:  0.30840:      7.1: -15.90676:     25455
    693:    18:     25.4:-10.00000:  0.26065:      4.7: -13.30827:     25473
    694:    53:     27.4:-10.00000:  0.44590:     23.6: -29.36704:     25526
    695:    55:     30.5:-10.00000:  0.55337:     30.4: -24.56457:     25581
    696:    51:     34.0:-10.00000:  0.35395:     18.1: -32.94862:     25632
    697:    18:     34.2:-10.00000:  0.21624:      3.9: -14.10771:     25650
    698:    59:     38.2:-10.00000:  0.48106:     28.4: -30.61718:     25709
    699:    24:     36.8:-10.00000:  0.31849:      7.6: -16.35616:     25733
    700:    44:     39.5:-10.00000:  0.53559:     23.6: -20.43385:     25777
    701:    23:     36.8:-10.00000:  0.21246:      4.9: -18.11332:     25800
    702:    22:     36.7:-10.00000:  0.33164:      7.3: -14.70384:     25822
    703:    55:     40.4:-10.00000:  0.46801:     25.7: -29.25932:     25877
    704:    73:     42.4:-10.00000:  0.43661:     31.9: -41.12750:     25950
    705:    39:     40.8:-10.00000:  0.40070:     15.6: -23.37284:     25989
    706:    26:     38.3:-10.00000:  0.27417:      7.1: -18.87152:     26015
    707:    67:     43.2:-10.00000:  0.42537:     28.5: -38.50031:     26082
    708:    48:     42.1:-10.00000:  0.49793:     23.9: -24.09932:     26130
    709:    23:     42.0:-10.00000:  0.32419:      7.5: -15.54367:     26153
    710:    21:     39.7:-10.00000:  0.32288:      6.8: -14.21951:     26174
    711:    27:     40.1:-10.00000:  0.37434:     10.1: -16.89274:     26201
    712:    35:     41.4:-10.00000:  0.36458:     12.8: -22.23983:     26236
    713:    44:     40.3:-10.00000:  0.29693:     13.1: -30.93502:     26280
    714:    52:     38.2:-10.00000:  0.55472:     28.8: -23.15451:     26332
    715:    29:     37.2:-10.00000:  0.38227:     11.1: -17.91407:     26361
    716:    64:     41.0:-10.00000:  0.47593:     30.5: -33.54026:     26425
    717:    14:     35.7:-10.00000:  0.10539:      1.5: -12.52454:     26439
    718:    45:     35.4:-10.00000:  0.51754:     23.3: -21.71085:     26484
    719:    48:     37.9:-10.00000:  0.46330:     22.2: -25.76156:     26532
    720:    23:     38.1:-10.00000:  0.23806:      5.5: -17.52473:     26555
    721:    19:     37.3:-10.00000:  0.19410:      3.7: -15.31204:     26574
    722:    24:     36.2:-10.00000:  0.33071:      7.9: -16.06298:     26598
    723:   167:     48.5:-10.00000:  0.60745:    101.4: -65.55641:     26765
    724:    33:     46.6:-10.00000:  0.41020:     13.5: -19.46334:     26798
    725:    35:     47.2:-10.00000:  0.51066:     17.9: -17.12674:     26833
    726:    56:     46.4:-10.00000:  0.62202:     34.8: -21.16689:     26889
    727:    59:     50.9:-10.00000:  0.51036:     30.1: -28.88884:     26948
    728:    67:     53.1:-10.00000:  0.58325:     39.1: -27.92197:     27015
    729:    15:     49.8:-10.00000:  0.09730:      1.5: -13.54045:     27030
    730:    41:     51.6:-10.00000:  0.51047:     20.9: -20.07086:     27071
