episodes:steps:mean_steps(10):rwd:mean_rwd:rwd_sum:rwd_sum-?*step:iter
    353:    60:     98.5: -0.10000: -0.01683:     -1.0:  -7.00986:     40154
    354:   103:     91.1: -0.10000:  0.00227:      0.2: -10.06665:     40257
    355:   140:     96.5: -0.10000:  0.00665:      0.9: -13.06969:     40397
    356:   165:     99.6: -0.10000:  0.03530:      5.8: -10.67495:     40562
    357:   152:    106.0: -0.10000:  0.01904:      2.9: -12.30625:     40714
    358:   168:    113.6: -0.10000: -0.08059:    -13.5: -30.33834:     40882
    359:   108:    117.6: -0.10000: -0.03817:     -4.1: -14.92241:     40990
    360:    62:    117.6: -0.10000:  0.00755:      0.5:  -5.73206:     41052
    361:   219:    125.7: -0.10000: -0.05405:    -11.8: -33.73647:     41271
    362:    53:    123.0: -0.10000: -0.00392:     -0.2:  -5.50774:     41324
    363:    65:    123.5: -0.10000:  0.01617:      1.1:  -5.44914:     41389
    364:    76:    120.8: -0.10000: -0.00635:     -0.5:  -8.08225:     41465
    365:    69:    113.7: -0.10000: -0.00263:     -0.2:  -7.08153:     41534
    366:    67:    103.9: -0.10000: -0.03394:     -2.3:  -8.97369:     41601
    367:    64:     95.1: -0.10000:  0.00359:      0.2:  -6.17028:     41665
    368:    79:     86.2: -0.10000:  0.01693:      1.3:  -6.56255:     41744
    369:   173:     92.7: -0.10000:  0.02126:      3.7: -13.62283:     41917
    370:   136:    100.1: -0.10000:  0.01428:      1.9: -11.65784:     42053
    371:   141:     92.3: -0.10000: -0.04031:     -5.7: -19.78312:     42194
    372:    84:     95.4: -0.10000:  0.03099:      2.6:  -5.79686:     42278
    373:   115:    100.4: -0.10000:  0.00005:      0.0: -11.49447:     42393
    374:    95:    102.3: -0.10000: -0.01836:     -1.7: -11.24396:     42488
    375:    74:    102.8: -0.10000: -0.00332:     -0.2:  -7.64531:     42562
    376:    90:    105.1: -0.10000:  0.00538:      0.5:  -8.51591:     42652
    377:    81:    106.8: -0.10000: -0.01687:     -1.4:  -9.46640:     42733
    378:   118:    110.7: -0.10000:  0.01399:      1.7: -10.14964:     42851
    379:   108:    104.2: -0.10000: -0.03693:     -4.0: -14.78846:     42959
    380:    97:    100.3: -0.10000:  0.04168:      4.0:  -5.65681:     43056
    381:    58:     92.0: -0.10000: -0.01635:     -0.9:  -6.74814:     43114
    382:   144:     98.0: -0.10000:  0.00855:      1.2: -13.16942:     43258
    383:    58:     92.3: -0.10000: -0.01311:     -0.8:  -6.56057:     43316
    384:    91:     91.9: -0.10000:  0.02426:      2.2:  -6.89209:     43407
    385:   208:    105.3: -0.10000:  0.04642:      9.7: -11.14474:     43615
    386:    66:    102.9: -0.10000:  0.00855:      0.6:  -6.03543:     43681
    387:    64:    101.2: -0.10000: -0.03671:     -2.3:  -8.74935:     43745
    388:    55:     94.9: -0.10000:  0.00557:      0.3:  -5.19375:     43800
    389:    96:     93.7: -0.10000: -0.00287:     -0.3:  -9.87505:     43896
    390:   108:     94.8: -0.10000: -0.00082:     -0.1: -10.88892:     44004
    391:   135:    102.5: -0.10000: -0.01622:     -2.2: -15.68950:     44139
    392:    98:     97.9: -0.10000:  0.02450:      2.4:  -7.39906:     44237
    393:    60:     98.1: -0.10000:  0.00097:      0.1:  -5.94188:     44297
    394:   119:    100.9: -0.10000:  0.01374:      1.6: -10.26498:     44416
    395:    66:     86.7: -0.10000: -0.01006:     -0.7:  -7.26389:     44482
    396:    67:     86.8: -0.10000: -0.00128:     -0.1:  -6.78557:     44549
    397:   131:     93.5: -0.10000:  0.00154:      0.2: -12.89815:     44680
    398:    67:     94.7: -0.10000: -0.01864:     -1.2:  -7.94888:     44747
    399:    73:     92.4: -0.10000:  0.00784:      0.6:  -6.72758:     44820
    400:    61:     87.7: -0.10000:  0.01075:      0.7:  -5.44425:     44881
    401:    63:     80.5: -0.10000: -0.01777:     -1.1:  -7.41947:     44944
    402:   161:     86.8: -0.10000:  0.02302:      3.7: -12.39329:     45105
    403:    62:     87.0: -0.10000:  0.01000:      0.6:  -5.57995:     45167
    404:   140:     89.1: -0.10000: -0.02036:     -2.9: -16.85091:     45307
    405:    97:     92.2: -0.10000:  0.00256:      0.2:  -9.45187:     45404
    406:    92:     94.7: -0.10000: -0.03084:     -2.8: -12.03683:     45496
    407:   112:     92.8: -0.10000:  0.01704:      1.9:  -9.29127:     45608
    408:   118:     97.9: -0.10000:  0.00012:      0.0: -11.78578:     45726
    409:    57:     96.3: -0.10000: -0.01280:     -0.7:  -6.42964:     45783
    410:   303:    120.5: -0.10000:  0.01077:      3.3: -27.03582:     46086
    411:   122:    126.4: -0.10000:  0.02166:      2.6:  -9.55795:     46208
    412:    55:    115.8: -0.10000: -0.00348:     -0.2:  -5.69150:     46263
    413:    99:    119.5: -0.10000:  0.00505:      0.5:  -9.39963:     46362
    414:   136:    119.1: -0.10000: -0.01835:     -2.5: -16.09550:     46498
    415:    86:    118.0: -0.10000: -0.01964:     -1.7: -10.28944:     46584
    416:   106:    119.4: -0.10000:  0.00473:      0.5: -10.09832:     46690
    417:   121:    120.3: -0.10000: -0.00830:     -1.0: -13.10489:     46811
    418:   103:    118.8: -0.10000: -0.02091:     -2.2: -12.45408:     46914
    419:    93:    122.4: -0.10000:  0.01088:      1.0:  -8.28813:     47007
    420:    72:     99.3: -0.10000: -0.02088:     -1.5:  -8.70327:     47079
    421:    92:     96.3: -0.10000:  0.01855:      1.7:  -7.49359:     47171
    422:    87:     99.5: -0.10000:  0.03052:      2.7:  -6.04491:     47258
    423:   122:    101.8: -0.10000: -0.01537:     -1.9: -14.07457:     47380
    424:   191:    107.3: -0.10000: -0.01467:     -2.8: -21.90240:     47571
    425:    91:    107.8: -0.10000: -0.01630:     -1.5: -10.58310:     47662
    426:    94:    106.6: -0.10000:  0.01966:      1.8:  -7.55187:     47756
    427:   229:    117.4: -0.10000:  0.01397:      3.2: -19.70045:     47985
    428:   115:    118.6: -0.10000: -0.02131:     -2.5: -13.95050:     48100
    429:   148:    124.1: -0.10000: -0.06120:     -9.1: -23.85700:     48248
    430:    74:    124.3: -0.10000:  0.01054:      0.8:  -6.61995:     48322
    431:   103:    125.4: -0.10000:  0.02042:      2.1:  -8.19641:     48425
    432:    63:    123.0: -0.10000: -0.02679:     -1.7:  -7.98796:     48488
    433:    68:    117.6: -0.10000:  0.00948:      0.6:  -6.15524:     48556
    434:   142:    112.7: -0.10000:  0.00274:      0.4: -13.81127:     48698
    435:    72:    110.8: -0.10000:  0.00188:      0.1:  -7.06492:     48770
    436:   235:    124.9: -0.10000:  0.00734:      1.7: -21.77429:     49005
    437:   101:    112.1: -0.10000:  0.03020:      3.0:  -7.05026:     49106
    438:    66:    107.2: -0.10000: -0.02474:     -1.6:  -8.23296:     49172
    439:   126:    105.0: -0.10000: -0.01332:     -1.7: -14.27830:     49298
    440:    70:    104.6: -0.10000:  0.00587:      0.4:  -6.58937:     49368
    441:    63:    100.6: -0.10000: -0.00480:     -0.3:  -6.60244:     49431
    442:   206:    114.9: -0.10000: -0.02413:     -5.0: -25.57006:     49637
    443:   124:    120.5: -0.10000:  0.00211:      0.3: -12.13876:     49761
    444:   237:    130.0: -0.10000:  0.02693:      6.4: -17.31723:     49998
    445:   144:    137.2: -0.10000:  0.04585:      6.6:  -7.79717:     50142
    446:   124:    126.1: -0.10000:  0.01338:      1.7: -10.74039:     50266
    447:   130:    129.0: -0.10000: -0.00873:     -1.1: -14.13442:     50396
    448:    71:    129.5: -0.10000:  0.00168:      0.1:  -6.98060:     50467
    449:    90:    125.9: -0.10000:  0.01766:      1.6:  -7.41034:     50557
    450:   239:    142.8: -0.10000:  0.03395:      8.1: -15.78577:     50796
    451:    74:    143.9: -0.10000:  0.01910:      1.4:  -5.98688:     50870
    452:   135:    136.8: -0.10000: -0.02074:     -2.8: -16.30041:     51005
    453:    76:    132.0: -0.10000: -0.01418:     -1.1:  -8.67758:     51081
    454:   114:    119.7: -0.10000:  0.00787:      0.9: -10.50251:     51195
    455:    55:    110.8: -0.10000:  0.01052:      0.6:  -4.92158:     51250
    456:   102:    108.6: -0.10000:  0.01331:      1.4:  -8.84220:     51352
    457:    77:    103.3: -0.10000: -0.02967:     -2.3:  -9.98433:     51429
    458:    60:    102.2: -0.10000: -0.00811:     -0.5:  -6.48665:     51489
    459:    78:    101.0: -0.10000: -0.01870:     -1.5:  -9.25836:     51567
    460:    69:     84.0: -0.10000: -0.00352:     -0.2:  -7.14262:     51636
    461:    75:     84.1: -0.10000: -0.04295:     -3.2: -10.72110:     51711
    462:   194:     90.0: -0.10000: -0.00044:     -0.1: -19.48551:     51905
    463:    72:     89.6: -0.10000:  0.01725:      1.2:  -5.95831:     51977
    464:    65:     84.7: -0.10000:  0.00788:      0.5:  -5.98785:     52042
    465:    64:     85.6: -0.10000: -0.01497:     -1.0:  -7.35794:     52106
    466:    56:     81.0: -0.10000: -0.00687:     -0.4:  -5.98458:     52162
    467:    57:     79.0: -0.10000:  0.00713:      0.4:  -5.29335:     52219
    468:    99:     82.9: -0.10000:  0.02643:      2.6:  -7.28370:     52318
    469:    83:     83.4: -0.10000: -0.00070:     -0.1:  -8.35818:     52401
    470:    65:     83.0: -0.10000:  0.00663:      0.4:  -6.06935:     52466
    471:    63:     81.8: -0.10000: -0.00096:     -0.1:  -6.36070:     52529
    472:   170:     79.4: -0.10000: -0.03891:     -6.6: -23.61448:     52699
    473:    80:     80.2: -0.10000:  0.01211:      1.0:  -7.03135:     52779
    474:   212:     94.9: -0.10000:  0.04111:      8.7: -12.48559:     52991
    475:    98:     98.3: -0.10000:  0.01433:      1.4:  -8.39574:     53089
    476:    83:    101.0: -0.10000: -0.00396:     -0.3:  -8.62871:     53172
    477:   125:    107.8: -0.10000:  0.00920:      1.2: -11.34976:     53297
    478:    77:    105.6: -0.10000:  0.02430:      1.9:  -5.82926:     53374
    479:   194:    116.7: -0.10000:  0.04859:      9.4:  -9.97360:     53568
    480:    93:    119.5: -0.10000: -0.00706:     -0.7:  -9.95684:     53661
    481:   197:    132.9: -0.10000:  0.03513:      6.9: -12.77990:     53858
    482:   105:    126.4: -0.10000:  0.00388:      0.4: -10.09251:     53963
    483:    97:    128.1: -0.10000:  0.03827:      3.7:  -5.98734:     54060
    484:    61:    113.0: -0.10000:  0.00434:      0.3:  -5.83511:     54121
    485:   163:    119.5: -0.10000:  0.01791:      2.9: -13.38099:     54284
    486:   120:    123.2: -0.10000: -0.00561:     -0.7: -12.67370:     54404
    487:   104:    121.1: -0.10000:  0.01261:      1.3:  -9.08808:     54508
    488:    77:    121.1: -0.10000:  0.02455:      1.9:  -5.80962:     54585
    489:   330:    134.7: -0.10000:  0.04763:     15.7: -17.28221:     54915
    490:   149:    140.3: -0.10000:  0.00877:      1.3: -13.59283:     55064
    491:   106:    131.2: -0.10000: -0.00057:     -0.1: -10.66086:     55170
    492:   103:    131.0: -0.10000: -0.00751:     -0.8: -11.07396:     55273
    493:   138:    135.1: -0.10000: -0.00165:     -0.2: -14.02805:     55411
    494:    81:    137.1: -0.10000:  0.00340:      0.3:  -7.82462:     55492
    495:    73:    128.1: -0.10000: -0.01131:     -0.8:  -8.12559:     55565
    496:    59:    122.0: -0.10000: -0.01113:     -0.7:  -6.55660:     55624
    497:   140:    125.6: -0.10000:  0.03321:      4.6:  -9.35072:     55764
    498:   109:    128.8: -0.10000:  0.01178:      1.3:  -9.61567:     55873
    499:   191:    114.9: -0.10000:  0.01981:      3.8: -15.31703:     56064
    500:    61:    106.1: -0.10000: -0.01888:     -1.2:  -7.25194:     56125
    501:   105:    106.0: -0.10000: -0.00862:     -0.9: -11.40503:     56230
    502:   123:    108.0: -0.10000:  0.01778:      2.2: -10.11256:     56353
    503:   221:    116.3: -0.10000:  0.03786:      8.4: -13.73388:     56574
    504:   112:    119.4: -0.10000: -0.01964:     -2.2: -13.39973:     56686
    505:   100:    122.1: -0.10000:  0.01142:      1.1:  -8.85755:     56786
    506:    74:    123.6: -0.10000: -0.03902:     -2.9: -10.28768:     56860
    507:    68:    116.4: -0.10000:  0.00492:      0.3:  -6.46536:     56928
    508:   105:    116.0: -0.10000: -0.04464:     -4.7: -15.18725:     57033
    509:   100:    106.9: -0.10000:  0.00459:      0.5:  -9.54058:     57133
    510:   232:    124.0: -0.10000: -0.03972:     -9.2: -32.41546:     57365
    511:   133:    126.8: -0.10000:  0.00904:      1.2: -12.09771:     57498
    512:    69:    121.4: -0.10000: -0.00573:     -0.4:  -7.29512:     57567
    513:   139:    113.2: -0.10000:  0.03042:      4.2:  -9.67231:     57706
    514:    73:    109.3: -0.10000:  0.01468:      1.1:  -6.22827:     57779
    515:   165:    115.8: -0.10000:  0.02590:      4.3: -12.22673:     57944
    516:    89:    117.3: -0.10000:  0.01224:      1.1:  -7.81072:     58033
    517:    88:    119.3: -0.10000:  0.02851:      2.5:  -6.29096:     58121
    518:   112:    120.0: -0.10000: -0.01138:     -1.3: -12.47457:     58233
    519:    57:    115.7: -0.10000: -0.00634:     -0.4:  -6.06123:     58290
    520:    64:     98.9: -0.10000: -0.00034:     -0.0:  -6.42196:     58354
    521:   133:     98.9: -0.10000: -0.03422:     -4.6: -17.85073:     58487
    522:    99:    101.9: -0.10000:  0.02029:      2.0:  -7.89085:     58586
    523:    96:     97.6: -0.10000:  0.00923:      0.9:  -8.71369:     58682
    524:   110:    101.3: -0.10000: -0.00514:     -0.6: -11.56554:     58792
    525:    63:     91.1: -0.10000: -0.00628:     -0.4:  -6.69595:     58855
    526:   118:     94.0: -0.10000:  0.00297:      0.4: -11.44956:     58973
    527:    72:     92.4: -0.10000:  0.00110:      0.1:  -7.12096:     59045
    528:   168:     98.0: -0.10000: -0.02291:     -3.8: -20.64824:     59213
    529:   139:    106.2: -0.10000: -0.07759:    -10.8: -24.68494:     59352
    530:    90:    108.8: -0.10000:  0.02225:      2.0:  -6.99794:     59442
    531:   116:    107.1: -0.10000: -0.02446:     -2.8: -14.43699:     59558
    532:    94:    106.6: -0.10000: -0.00236:     -0.2:  -9.62195:     59652
    533:   293:    126.3: -0.10000:  0.05677:     16.6: -12.66614:     59945
    534:   202:    135.5: -0.10000: -0.00047:     -0.1: -20.29555:     60147
    535:    69:    136.1: -0.10000:  0.01607:      1.1:  -5.79128:     60216
    536:   192:    143.5: -0.10000:  0.02660:      5.1: -14.09266:     60408
    537:   176:    153.9: -0.10000:  0.00858:      1.5: -16.09004:     60584
    538:    61:    143.2: -0.10000: -0.00424:     -0.3:  -6.35846:     60645
    539:    72:    136.5: -0.10000:  0.01203:      0.9:  -6.33375:     60717
    540:    97:    137.2: -0.10000: -0.01483:     -1.4: -11.13873:     60814
    541:   115:    137.1: -0.10000: -0.01140:     -1.3: -12.81096:     60929
    542:   115:    139.2: -0.10000: -0.02194:     -2.5: -14.02257:     61044
    543:    86:    118.5: -0.10000: -0.00055:     -0.0:  -8.64764:     61130
    544:   102:    108.5: -0.10000: -0.01601:     -1.6: -11.83273:     61232
    545:    62:    107.8: -0.10000:  0.01278:      0.8:  -5.40774:     61294
    546:   135:    102.1: -0.10000:  0.00015:      0.0: -13.47977:     61429
    547:    68:     91.3: -0.10000:  0.01175:      0.8:  -6.00133:     61497
    548:   132:     98.4: -0.10000: -0.00665:     -0.9: -14.07796:     61629
    549:   109:    102.1: -0.10000:  0.00672:      0.7: -10.16750:     61738
    550:    79:    100.3: -0.10000: -0.00382:     -0.3:  -8.20199:     61817
    551:    81:     96.9: -0.10000: -0.01026:     -0.8:  -8.93144:     61898
    552:    57:     91.1: -0.10000:  0.01056:      0.6:  -5.09790:     61955
    553:    66:     89.1: -0.10000:  0.00008:      0.0:  -6.59475:     62021
    554:    79:     86.8: -0.10000:  0.00053:      0.0:  -7.85822:     62100
    555:    88:     89.4: -0.10000:  0.03285:      2.9:  -5.90886:     62188
    556:    85:     84.4: -0.10000:  0.02287:      1.9:  -6.55619:     62273
    557:   122:     89.8: -0.10000:  0.00592:      0.7: -11.47771:     62395
    558:    69:     83.5: -0.10000:  0.00939:      0.6:  -6.25213:     62464
    559:    87:     81.3: -0.10000:  0.03113:      2.7:  -5.99181:     62551
    560:    76:     81.0: -0.10000: -0.00959:     -0.7:  -8.32856:     62627
    561:    57:     78.6: -0.10000: -0.00535:     -0.3:  -6.00519:     62684
    562:   121:     85.0: -0.10000: -0.01034:     -1.3: -13.35160:     62805
    563:   108:     89.2: -0.10000:  0.03725:      4.0:  -6.77679:     62913
    564:   162:     97.5: -0.10000:  0.03347:      5.4: -10.77860:     63075
    565:    64:     95.1: -0.10000:  0.00704:      0.5:  -5.94965:     63139
    566:   125:     99.1: -0.10000:  0.01592:      2.0: -10.50991:     63264
    567:    90:     95.9: -0.10000: -0.00211:     -0.2:  -9.18961:     63354
    568:    54:     94.4: -0.10000: -0.01044:     -0.6:  -5.96352:     63408
    569:   106:     96.3: -0.10000: -0.01537:     -1.6: -12.22913:     63514
    570:    76:     96.3: -0.10000:  0.00486:      0.4:  -7.23055:     63590
    571:    81:     98.7: -0.10000: -0.01473:     -1.2:  -9.29301:     63671
    572:    96:     96.2: -0.10000:  0.01028:      1.0:  -8.61296:     63767
    573:   135:     98.9: -0.10000: -0.01343:     -1.8: -15.31352:     63902
    574:    74:     90.1: -0.10000:  0.00785:      0.6:  -6.81939:     63976
    575:   310:    114.7: -0.10000:  0.04845:     15.0: -15.97978:     64286
    576:    77:    109.9: -0.10000: -0.01468:     -1.1:  -8.83008:     64363
    577:   102:    111.1: -0.10000:  0.02177:      2.2:  -7.97969:     64465
    578:   103:    116.0: -0.10000:  0.01990:      2.0:  -8.25069:     64568
    579:   126:    118.0: -0.10000:  0.00105:      0.1: -12.46786:     64694
    580:    96:    120.0: -0.10000:  0.01938:      1.9:  -7.73927:     64790
    581:    65:    118.4: -0.10000: -0.02559:     -1.7:  -8.16338:     64855
    582:    79:    116.7: -0.10000: -0.00221:     -0.2:  -8.07443:     64934
    583:    97:    112.9: -0.10000:  0.01552:      1.5:  -8.19481:     65031
    584:    87:    114.2: -0.10000: -0.00488:     -0.4:  -9.12413:     65118
    585:   232:    106.4: -0.10000:  0.03582:      8.3: -14.88865:     65350
    586:   101:    108.8: -0.10000:  0.01396:      1.4:  -8.68960:     65451
    587:   207:    119.3: -0.10000:  0.00591:      1.2: -19.47584:     65658
    588:   108:    119.8: -0.10000:  0.00406:      0.4: -10.36098:     65766
    589:   104:    117.6: -0.10000: -0.00335:     -0.3: -10.74858:     65870
    590:    85:    116.5: -0.10000:  0.03005:      2.6:  -5.94543:     65955
    591:   107:    120.7: -0.10000: -0.00858:     -0.9: -11.61853:     66062
    592:   126:    125.4: -0.10000: -0.00575:     -0.7: -13.32471:     66188
    593:   150:    130.7: -0.10000: -0.01261:     -1.9: -16.89100:     66338
    594:   181:    140.1: -0.10000:  0.03831:      6.9: -11.16662:     66519
    595:    60:    122.9: -0.10000: -0.01027:     -0.6:  -6.61613:     66579
    596:    80:    120.8: -0.10000:  0.01442:      1.2:  -6.84659:     66659
    597:   141:    114.2: -0.10000:  0.02619:      3.7: -10.40708:     66800
    598:    90:    112.4: -0.10000:  0.03589:      3.2:  -5.76963:     66890
    599:   188:    120.8: -0.10000:  0.01526:      2.9: -15.93196:     67078
    600:    88:    121.1: -0.10000: -0.01190:     -1.0:  -9.84726:     67166
    601:    72:    117.6: -0.10000:  0.00182:      0.1:  -7.06914:     67238
    602:   134:    118.4: -0.10000:  0.02306:      3.1: -10.31025:     67372
    603:   138:    117.2: -0.10000: -0.00977:     -1.3: -15.14872:     67510
    604:    83:    107.4: -0.10000:  0.02590:      2.1:  -6.15029:     67593
    605:   129:    114.3: -0.10000:  0.00259:      0.3: -12.56540:     67722
    606:    61:    112.4: -0.10000: -0.00087:     -0.1:  -6.15280:     67783
    607:   133:    111.6: -0.10000: -0.03252:     -4.3: -17.62532:     67916
    608:    71:    109.7: -0.10000:  0.02233:      1.6:  -5.51453:     67987
    609:    91:    100.0: -0.10000: -0.00044:     -0.0:  -9.14033:     68078
    610:   103:    101.5: -0.10000:  0.01057:      1.1:  -9.21144:     68181
    611:    89:    103.2: -0.10000:  0.00580:      0.5:  -8.38368:     68270
    612:    71:     96.9: -0.10000: -0.01006:     -0.7:  -7.81416:     68341
    613:    63:     89.4: -0.10000: -0.01748:     -1.1:  -7.40112:     68404
    614:    62:     87.3: -0.10000:  0.00387:      0.2:  -5.95978:     68466
    615:    75:     81.9: -0.10000:  0.00281:      0.2:  -7.28938:     68541
    616:    88:     84.6: -0.10000:  0.02238:      2.0:  -6.83073:     68629
    617:    61:     77.4: -0.10000:  0.00422:      0.3:  -5.84259:     68690
    618:    59:     76.2: -0.10000:  0.00243:      0.1:  -5.75667:     68749
    619:    91:     76.2: -0.10000:  0.01482:      1.3:  -7.75106:     68840
    620:    61:     72.0: -0.10000: -0.00229:     -0.1:  -6.23992:     68901
    621:    76:     70.7: -0.10000:  0.00562:      0.4:  -7.17292:     68977
    622:   157:     79.3: -0.10000:  0.03691:      5.8:  -9.90561:     69134
    623:   100:     83.0: -0.10000:  0.00426:      0.4:  -9.57422:     69234
    624:    71:     83.9: -0.10000: -0.01154:     -0.8:  -7.91967:     69305
    625:    59:     82.3: -0.10000:  0.01341:      0.8:  -5.10876:     69364
    626:    90:     82.5: -0.10000:  0.02428:      2.2:  -6.81452:     69454
    627:    68:     83.2: -0.10000: -0.00258:     -0.2:  -6.97568:     69522
    628:   139:     91.2: -0.10000:  0.01424:      2.0: -11.92095:     69661
    629:    58:     87.9: -0.10000: -0.01320:     -0.8:  -6.56584:     69719
    630:   113:     93.1: -0.10000:  0.00925:      1.0: -10.25445:     69832
    631:   152:    100.7: -0.10000:  0.02861:      4.3: -10.85128:     69984
    632:    86:     93.6: -0.10000: -0.00011:     -0.0:  -8.60940:     70070
    633:   119:     95.5: -0.10000: -0.03878:     -4.6: -16.51489:     70189
    634:    57:     94.1: -0.10000: -0.00677:     -0.4:  -6.08579:     70246
    635:    62:     94.4: -0.10000:  0.00296:      0.2:  -6.01643:     70308
    636:    83:     93.7: -0.10000:  0.02153:      1.8:  -6.51324:     70391
    637:    81:     95.0: -0.10000:  0.03128:      2.5:  -5.56601:     70472
    638:   159:     97.0: -0.10000: -0.00463:     -0.7: -16.63687:     70631
    639:    74:     98.6: -0.10000:  0.02470:      1.8:  -5.57188:     70705
    640:   252:    112.5: -0.10000:  0.04760:     12.0: -13.20550:     70957
    641:    76:    104.9: -0.10000:  0.01349:      1.0:  -6.57464:     71033
    642:    90:    105.3: -0.10000: -0.00975:     -0.9:  -9.87788:     71123
    643:    73:    100.7: -0.10000: -0.01100:     -0.8:  -8.10310:     71196
    644:   194:    114.4: -0.10000:  0.03996:      7.8: -11.64787:     71390
    645:   114:    119.6: -0.10000:  0.00208:      0.2: -11.16339:     71504
    646:    81:    119.4: -0.10000:  0.03777:      3.1:  -5.04035:     71585
    647:   140:    125.3: -0.10000:  0.02240:      3.1: -10.86342:     71725
    648:   106:    120.0: -0.10000: -0.00442:     -0.5: -11.06883:     71831
    649:   142:    126.8: -0.10000:  0.00319:      0.5: -13.74742:     71973
    650:    85:    110.1: -0.10000:  0.02917:      2.5:  -6.02021:     72058
    651:   221:    124.6: -0.10000:  0.04560:     10.1: -12.02299:     72279
    652:   107:    126.3: -0.10000:  0.00313:      0.3: -10.36509:     72386
    653:   106:    129.6: -0.10000:  0.00353:      0.4: -10.22619:     72492
    654:   125:    122.7: -0.10000:  0.01219:      1.5: -10.97574:     72617
    655:   129:    124.2: -0.10000: -0.03347:     -4.3: -17.21733:     72746
    656:   290:    145.1: -0.10000:  0.05739:     16.6: -12.35555:     73036
    657:    68:    137.9: -0.10000: -0.02115:     -1.4:  -8.23817:     73104
    658:   101:    137.4: -0.10000:  0.00686:      0.7:  -9.40740:     73205
    659:   110:    134.2: -0.10000:  0.00639:      0.7: -10.29678:     73315
    660:   118:    137.5: -0.10000: -0.00688:     -0.8: -12.61145:     73433
    661:   108:    126.2: -0.10000: -0.00139:     -0.1: -10.94967:     73541
    662:   235:    139.0: -0.10000:  0.03481:      8.2: -15.32008:     73776
    663:   289:    157.3: -0.10000:  0.06345:     18.3: -10.56422:     74065
    664:    86:    153.4: -0.10000: -0.00202:     -0.2:  -8.77378:     74151
    665:   109:    151.4: -0.10000:  0.02049:      2.2:  -8.66617:     74260
    666:    76:    130.0: -0.10000:  0.00895:      0.7:  -6.91963:     74336
    667:    70:    130.2: -0.10000:  0.00827:      0.6:  -6.42128:     74406
    668:    86:    128.7: -0.10000:  0.01768:      1.5:  -7.07974:     74492
    669:   122:    129.9: -0.10000:  0.00835:      1.0: -11.18174:     74614
    670:    81:    126.2: -0.10000: -0.01847:     -1.5:  -9.59577:     74695
    671:    72:    122.6: -0.10000:  0.02214:      1.6:  -5.60595:     74767
    672:   226:    121.7: -0.10000:  0.04238:      9.6: -13.02183:     74993
    673:    66:     99.4: -0.10000: -0.02151:     -1.4:  -8.01964:     75059
    674:    71:     97.9: -0.10000:  0.00672:      0.5:  -6.62280:     75130
    675:    71:     94.1: -0.10000: -0.02428:     -1.7:  -8.82422:     75201
    676:   155:    102.0: -0.10000:  0.00241:      0.4: -15.12692:     75356
    677:   175:    112.5: -0.10000: -0.04995:     -8.7: -26.24133:     75531
    678:   212:    125.1: -0.10000:  0.03833:      8.1: -13.07392:     75743
    679:   113:    124.2: -0.10000:  0.00471:      0.5: -10.76816:     75856
    680:    84:    124.5: -0.10000:  0.00369:      0.3:  -8.09038:     75940
    681:   174:    134.7: -0.10000:  0.02731:      4.8: -12.64783:     76114
    682:   141:    126.2: -0.10000:  0.03310:      4.7:  -9.43317:     76255
    683:   122:    131.8: -0.10000:  0.01896:      2.3:  -9.88666:     76377
    684:    67:    131.4: -0.10000:  0.00308:      0.2:  -6.49359:     76444
    685:    87:    133.0: -0.10000:  0.03428:      3.0:  -5.71749:     76531
    686:    75:    125.0: -0.10000:  0.02081:      1.6:  -5.93961:     76606
    687:    91:    116.6: -0.10000:  0.03700:      3.4:  -5.73326:     76697
    688:   118:    107.2: -0.10000:  0.02569:      3.0:  -8.76907:     76815
    689:   137:    109.6: -0.10000:  0.02343:      3.2: -10.49034:     76952
    690:   178:    119.0: -0.10000: -0.02517:     -4.5: -22.28083:     77130
    691:    83:    109.9: -0.10000:  0.01847:      1.5:  -6.76682:     77213
    692:    75:    103.3: -0.10000: -0.01221:     -0.9:  -8.41597:     77288
    693:    65:     97.6: -0.10000: -0.00663:     -0.4:  -6.93093:     77353
    694:   173:    108.2: -0.10000:  0.03337:      5.8: -11.52755:     77526
    695:   106:    110.1: -0.10000:  0.02002:      2.1:  -8.47776:     77632
    696:    68:    109.4: -0.10000:  0.00406:      0.3:  -6.52421:     77700
    697:    68:    107.1: -0.10000:  0.02387:      1.6:  -5.17686:     77768
    698:    85:    103.8: -0.10000:  0.01594:      1.4:  -7.14536:     77853
    699:    75:     97.6: -0.10000:  0.00174:      0.1:  -7.36924:     77928
    700:    70:     86.8: -0.10000: -0.00259:     -0.2:  -7.18136:     77998
    701:    77:     86.2: -0.10000:  0.02742:      2.1:  -5.58893:     78075
    702:   179:     96.6: -0.10000:  0.03678:      6.6: -11.31564:     78254
    703:   101:    100.2: -0.10000: -0.00275:     -0.3: -10.37746:     78355
    704:    74:     90.3: -0.10000:  0.00050:      0.0:  -7.36320:     78429
    705:   106:     90.3: -0.10000: -0.01023:     -1.1: -11.68480:     78535
    706:   127:     96.2: -0.10000:  0.01174:      1.5: -11.20939:     78662
    707:    96:     99.0: -0.10000:  0.01031:      1.0:  -8.61014:     78758
    708:    86:     99.1: -0.10000: -0.01998:     -1.7: -10.31850:     78844
    709:   142:    105.8: -0.10000:  0.00680:      1.0: -13.23389:     78986
